/home/hongyux/.conda/envs/TL/lib/python3.12/site-packages/torch/optim/lr_scheduler.py:28: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
loss: 0.058364  [54720/158947]
loss: 0.052097  [55040/158947]
loss: 0.059348  [55360/158947]
loss: 0.052883  [55680/158947]
loss: 0.051816  [56000/158947]
loss: 0.057089  [56320/158947]
loss: 0.049127  [56640/158947]
loss: 0.048172  [56960/158947]
loss: 0.052150  [57280/158947]
loss: 0.053744  [57600/158947]
loss: 0.052467  [57920/158947]
loss: 0.051969  [58240/158947]
loss: 0.057835  [58560/158947]
loss: 0.050448  [58880/158947]
loss: 0.050349  [59200/158947]
loss: 0.056022  [59520/158947]
loss: 0.050614  [59840/158947]
loss: 0.052868  [60160/158947]
loss: 0.052398  [60480/158947]
loss: 0.055022  [60800/158947]
loss: 0.055366  [61120/158947]
loss: 0.053548  [61440/158947]
loss: 0.056816  [61760/158947]
loss: 0.054758  [62080/158947]
loss: 0.058245  [62400/158947]
loss: 0.051636  [62720/158947]
loss: 0.050514  [63040/158947]
loss: 0.052961  [63360/158947]
loss: 0.051063  [63680/158947]
loss: 0.053753  [64000/158947]
loss: 0.057099  [64320/158947]
loss: 0.047455  [64640/158947]
loss: 0.044777  [64960/158947]
loss: 0.047203  [65280/158947]
loss: 0.054650  [65600/158947]
loss: 0.052218  [65920/158947]
loss: 0.047938  [66240/158947]
loss: 0.062858  [66560/158947]
loss: 0.049553  [66880/158947]
loss: 0.062936  [67200/158947]
loss: 0.049805  [67520/158947]
loss: 0.050748  [67840/158947]
loss: 0.055017  [68160/158947]
loss: 0.057306  [68480/158947]
loss: 0.054326  [68800/158947]
loss: 0.055093  [69120/158947]
loss: 0.055182  [69440/158947]
loss: 0.059221  [69760/158947]
loss: 0.054138  [70080/158947]
loss: 0.052577  [70400/158947]
loss: 0.065244  [70720/158947]
loss: 0.056165  [71040/158947]
loss: 0.062573  [71360/158947]
loss: 0.046964  [71680/158947]
loss: 0.058567  [72000/158947]
loss: 0.056968  [72320/158947]
loss: 0.048410  [72640/158947]
loss: 0.060337  [72960/158947]
loss: 0.051137  [73280/158947]
loss: 0.064865  [73600/158947]
loss: 0.053495  [73920/158947]
loss: 0.049095  [74240/158947]
loss: 0.050887  [74560/158947]
loss: 0.051579  [74880/158947]
loss: 0.056114  [75200/158947]
loss: 0.052878  [75520/158947]
loss: 0.056599  [75840/158947]
loss: 0.058770  [76160/158947]
loss: 0.054456  [76480/158947]
loss: 0.055534  [76800/158947]
loss: 0.045443  [77120/158947]
loss: 0.044778  [77440/158947]
loss: 0.051902  [77760/158947]
loss: 0.059078  [78080/158947]
loss: 0.048774  [78400/158947]
loss: 0.047717  [78720/158947]
loss: 0.057169  [79040/158947]
loss: 0.044528  [79360/158947]
loss: 0.049930  [79680/158947]
loss: 0.054807  [80000/158947]
loss: 0.056657  [80320/158947]
loss: 0.053798  [80640/158947]
loss: 0.055005  [80960/158947]
loss: 0.064057  [81280/158947]
loss: 0.049500  [81600/158947]
loss: 0.051413  [81920/158947]
loss: 0.049587  [82240/158947]
loss: 0.055053  [82560/158947]
loss: 0.055608  [82880/158947]
loss: 0.053561  [83200/158947]
loss: 0.053145  [83520/158947]
loss: 0.051904  [83840/158947]
loss: 0.055468  [84160/158947]
loss: 0.057010  [84480/158947]
loss: 0.059084  [84800/158947]
loss: 0.058437  [85120/158947]
loss: 0.055109  [85440/158947]
loss: 0.047351  [85760/158947]
loss: 0.051872  [86080/158947]
loss: 0.062592  [86400/158947]
loss: 0.060323  [86720/158947]
loss: 0.052774  [87040/158947]
loss: 0.050219  [87360/158947]
loss: 0.060387  [87680/158947]
loss: 0.049706  [88000/158947]
loss: 0.056825  [88320/158947]
loss: 0.056777  [88640/158947]
loss: 0.051446  [88960/158947]
loss: 0.058247  [89280/158947]
loss: 0.046618  [89600/158947]
loss: 0.054573  [89920/158947]
loss: 0.049917  [90240/158947]
loss: 0.050710  [90560/158947]
loss: 0.049510  [90880/158947]
loss: 0.053852  [91200/158947]
loss: 0.052852  [91520/158947]
loss: 0.048760  [91840/158947]
loss: 0.047425  [92160/158947]
loss: 0.053750  [92480/158947]
loss: 0.052923  [92800/158947]
loss: 0.058482  [93120/158947]
loss: 0.049831  [93440/158947]
loss: 0.058549  [93760/158947]
loss: 0.052105  [94080/158947]
loss: 0.050074  [94400/158947]
loss: 0.058757  [94720/158947]
loss: 0.051938  [95040/158947]
loss: 0.051205  [95360/158947]
loss: 0.050193  [95680/158947]
loss: 0.053575  [96000/158947]
loss: 0.049890  [96320/158947]
loss: 0.055222  [96640/158947]
loss: 0.054134  [96960/158947]
loss: 0.051469  [97280/158947]
loss: 0.056202  [97600/158947]
loss: 0.049905  [97920/158947]
loss: 0.050687  [98240/158947]
loss: 0.054844  [98560/158947]
loss: 0.054643  [98880/158947]
loss: 0.052599  [99200/158947]
loss: 0.049668  [99520/158947]
loss: 0.050770  [99840/158947]
loss: 0.048210  [100160/158947]
loss: 0.056334  [100480/158947]
loss: 0.053817  [100800/158947]
loss: 0.053096  [101120/158947]
loss: 0.060927  [101440/158947]
loss: 0.050132  [101760/158947]
loss: 0.054740  [102080/158947]
loss: 0.053964  [102400/158947]
loss: 0.049625  [102720/158947]
loss: 0.049980  [103040/158947]
loss: 0.053622  [103360/158947]
loss: 0.050384  [103680/158947]
loss: 0.059075  [104000/158947]
loss: 0.047278  [104320/158947]
loss: 0.052117  [104640/158947]
loss: 0.056393  [104960/158947]
loss: 0.052794  [105280/158947]
loss: 0.060101  [105600/158947]
loss: 0.054797  [105920/158947]
loss: 0.061382  [106240/158947]
loss: 0.056953  [106560/158947]
loss: 0.051395  [106880/158947]
loss: 0.058480  [107200/158947]
loss: 0.050662  [107520/158947]
loss: 0.051316  [107840/158947]
loss: 0.058237  [108160/158947]
loss: 0.052188  [108480/158947]
loss: 0.054465  [108800/158947]
loss: 0.049408  [109120/158947]
loss: 0.053511  [109440/158947]
loss: 0.054274  [109760/158947]
loss: 0.053594  [110080/158947]
loss: 0.053127  [110400/158947]
loss: 0.057592  [110720/158947]
loss: 0.057708  [111040/158947]
loss: 0.057878  [111360/158947]
loss: 0.051703  [111680/158947]
loss: 0.050198  [112000/158947]
loss: 0.057827  [112320/158947]
loss: 0.048690  [112640/158947]
loss: 0.053442  [112960/158947]
loss: 0.054045  [113280/158947]
loss: 0.048170  [113600/158947]
loss: 0.047206  [113920/158947]
loss: 0.054102  [114240/158947]
loss: 0.055607  [114560/158947]
loss: 0.055134  [114880/158947]
loss: 0.054194  [115200/158947]
loss: 0.049706  [115520/158947]
loss: 0.051934  [115840/158947]
loss: 0.056442  [116160/158947]
loss: 0.048547  [116480/158947]
loss: 0.052121  [116800/158947]
loss: 0.054978  [117120/158947]
loss: 0.047630  [117440/158947]
loss: 0.060956  [117760/158947]
loss: 0.050359  [118080/158947]
loss: 0.046894  [118400/158947]
loss: 0.051578  [118720/158947]
loss: 0.053210  [119040/158947]
loss: 0.057611  [119360/158947]
loss: 0.069561  [119680/158947]
loss: 0.047915  [120000/158947]
loss: 0.050888  [120320/158947]
loss: 0.057427  [120640/158947]
loss: 0.066517  [120960/158947]
loss: 0.061176  [121280/158947]
loss: 0.059618  [121600/158947]
loss: 0.048953  [121920/158947]
loss: 0.070581  [122240/158947]
loss: 0.058715  [122560/158947]
loss: 0.051356  [122880/158947]
loss: 0.053825  [123200/158947]
loss: 0.049967  [123520/158947]
loss: 0.051667  [123840/158947]
loss: 0.054886  [124160/158947]
loss: 0.054545  [124480/158947]
loss: 0.058717  [124800/158947]
loss: 0.047848  [125120/158947]
loss: 0.048497  [125440/158947]
loss: 0.051087  [125760/158947]
loss: 0.053155  [126080/158947]
loss: 0.046998  [126400/158947]
loss: 0.050165  [126720/158947]
loss: 0.051161  [127040/158947]
loss: 0.060877  [127360/158947]
loss: 0.048158  [127680/158947]
loss: 0.052893  [128000/158947]
loss: 0.049006  [128320/158947]
loss: 0.050875  [128640/158947]
loss: 0.058132  [128960/158947]
loss: 0.062391  [129280/158947]
loss: 0.060022  [129600/158947]
loss: 0.054751  [129920/158947]
loss: 0.054574  [130240/158947]
loss: 0.055782  [130560/158947]
loss: 0.061070  [130880/158947]
loss: 0.051534  [131200/158947]
loss: 0.060490  [131520/158947]
loss: 0.058014  [131840/158947]
loss: 0.053682  [132160/158947]
loss: 0.060004  [132480/158947]
loss: 0.055138  [132800/158947]
loss: 0.057877  [133120/158947]
loss: 0.048387  [133440/158947]
loss: 0.050388  [133760/158947]
loss: 0.057638  [134080/158947]
loss: 0.059751  [134400/158947]
loss: 0.058894  [134720/158947]
loss: 0.050838  [135040/158947]
loss: 0.047855  [135360/158947]
loss: 0.048375  [135680/158947]
loss: 0.050590  [136000/158947]
loss: 0.052533  [136320/158947]
loss: 0.061491  [136640/158947]
loss: 0.056155  [136960/158947]
loss: 0.051626  [137280/158947]
loss: 0.053622  [137600/158947]
loss: 0.060894  [137920/158947]
loss: 0.055804  [138240/158947]
loss: 0.048367  [138560/158947]
loss: 0.052700  [138880/158947]
loss: 0.053672  [139200/158947]
loss: 0.056896  [139520/158947]
loss: 0.049829  [139840/158947]
loss: 0.065728  [140160/158947]
loss: 0.054886  [140480/158947]
loss: 0.047990  [140800/158947]
loss: 0.052949  [141120/158947]
loss: 0.056199  [141440/158947]
loss: 0.053967  [141760/158947]
loss: 0.056024  [142080/158947]
loss: 0.052084  [142400/158947]
loss: 0.046972  [142720/158947]
loss: 0.052663  [143040/158947]
loss: 0.055991  [143360/158947]
loss: 0.047712  [143680/158947]
loss: 0.051768  [144000/158947]
loss: 0.049554  [144320/158947]
loss: 0.051969  [144640/158947]
loss: 0.048578  [144960/158947]
loss: 0.045153  [145280/158947]
loss: 0.058782  [145600/158947]
loss: 0.054135  [145920/158947]
loss: 0.047433  [146240/158947]
loss: 0.058563  [146560/158947]
loss: 0.044352  [146880/158947]
loss: 0.055550  [147200/158947]
loss: 0.061421  [147520/158947]
loss: 0.054162  [147840/158947]
loss: 0.046729  [148160/158947]
loss: 0.054344  [148480/158947]
loss: 0.058619  [148800/158947]
loss: 0.054715  [149120/158947]
loss: 0.054039  [149440/158947]
loss: 0.054451  [149760/158947]
loss: 0.052838  [150080/158947]
loss: 0.050919  [150400/158947]
loss: 0.049046  [150720/158947]
loss: 0.054541  [151040/158947]
loss: 0.052308  [151360/158947]
loss: 0.055081  [151680/158947]
loss: 0.062830  [152000/158947]
loss: 0.061717  [152320/158947]
loss: 0.050486  [152640/158947]
loss: 0.056795  [152960/158947]
loss: 0.053060  [153280/158947]
loss: 0.048053  [153600/158947]
loss: 0.051667  [153920/158947]
loss: 0.052554  [154240/158947]
loss: 0.052724  [154560/158947]
loss: 0.058489  [154880/158947]
loss: 0.054810  [155200/158947]
loss: 0.050398  [155520/158947]
loss: 0.052975  [155840/158947]
loss: 0.049541  [156160/158947]
loss: 0.048454  [156480/158947]
loss: 0.052925  [156800/158947]
loss: 0.052529  [157120/158947]
loss: 0.053918  [157440/158947]
loss: 0.051272  [157760/158947]
loss: 0.057879  [158080/158947]
loss: 0.059476  [158400/158947]
loss: 0.050065  [158720/158947]
Epoch 23 results: Train loss: 0.053722, Val loss: 0.054096
EarlyStopping counter: 2 out of 5
Epoch 24/50
loss: 0.053831  [    0/158947]
loss: 0.044829  [  320/158947]
loss: 0.051049  [  640/158947]
loss: 0.053849  [  960/158947]
loss: 0.055409  [ 1280/158947]
loss: 0.048087  [ 1600/158947]
loss: 0.054223  [ 1920/158947]
loss: 0.059159  [ 2240/158947]
loss: 0.054986  [ 2560/158947]
loss: 0.051959  [ 2880/158947]
loss: 0.054060  [ 3200/158947]
loss: 0.053749  [ 3520/158947]
loss: 0.051078  [ 3840/158947]
loss: 0.056110  [ 4160/158947]
loss: 0.057247  [ 4480/158947]
loss: 0.058783  [ 4800/158947]
loss: 0.049297  [ 5120/158947]
loss: 0.052854  [ 5440/158947]
loss: 0.055612  [ 5760/158947]
loss: 0.051464  [ 6080/158947]
loss: 0.053125  [ 6400/158947]
loss: 0.049049  [ 6720/158947]
loss: 0.059866  [ 7040/158947]
loss: 0.053854  [ 7360/158947]
loss: 0.051081  [ 7680/158947]
loss: 0.051566  [ 8000/158947]
loss: 0.056062  [ 8320/158947]
loss: 0.045718  [ 8640/158947]
loss: 0.050339  [ 8960/158947]
loss: 0.055265  [ 9280/158947]
loss: 0.062053  [ 9600/158947]
loss: 0.053010  [ 9920/158947]
loss: 0.047057  [10240/158947]
loss: 0.060160  [10560/158947]
loss: 0.053661  [10880/158947]
loss: 0.050789  [11200/158947]
loss: 0.057309  [11520/158947]
loss: 0.053155  [11840/158947]
loss: 0.050828  [12160/158947]
loss: 0.051360  [12480/158947]
loss: 0.056047  [12800/158947]
loss: 0.050314  [13120/158947]
loss: 0.053912  [13440/158947]
loss: 0.055240  [13760/158947]
loss: 0.051457  [14080/158947]
loss: 0.049403  [14400/158947]
loss: 0.050211  [14720/158947]
loss: 0.050941  [15040/158947]
loss: 0.053809  [15360/158947]
loss: 0.060453  [15680/158947]
loss: 0.053265  [16000/158947]
loss: 0.058847  [16320/158947]
loss: 0.048492  [16640/158947]
loss: 0.059203  [16960/158947]
loss: 0.057224  [17280/158947]
loss: 0.055669  [17600/158947]
loss: 0.055660  [17920/158947]
loss: 0.062123  [18240/158947]
loss: 0.051326  [18560/158947]
loss: 0.050304  [18880/158947]
loss: 0.058242  [19200/158947]
loss: 0.052527  [19520/158947]
loss: 0.058893  [19840/158947]
loss: 0.050681  [20160/158947]
loss: 0.058937  [20480/158947]
loss: 0.052169  [20800/158947]
loss: 0.051359  [21120/158947]
loss: 0.053656  [21440/158947]
loss: 0.051439  [21760/158947]
loss: 0.054836  [22080/158947]
loss: 0.056150  [22400/158947]
loss: 0.053113  [22720/158947]
loss: 0.047541  [23040/158947]
loss: 0.049956  [23360/158947]
loss: 0.051138  [23680/158947]
loss: 0.058451  [24000/158947]
loss: 0.049902  [24320/158947]
loss: 0.059686  [24640/158947]
loss: 0.053702  [24960/158947]
loss: 0.055008  [25280/158947]
loss: 0.057353  [25600/158947]
loss: 0.051501  [25920/158947]
loss: 0.050547  [26240/158947]
loss: 0.051181  [26560/158947]
loss: 0.048293  [26880/158947]
loss: 0.057079  [27200/158947]
loss: 0.055458  [27520/158947]
loss: 0.052832  [27840/158947]
loss: 0.050851  [28160/158947]
loss: 0.060949  [28480/158947]
loss: 0.055627  [28800/158947]
loss: 0.052787  [29120/158947]
loss: 0.054970  [29440/158947]
loss: 0.056116  [29760/158947]
loss: 0.050566  [30080/158947]
loss: 0.047043  [30400/158947]
loss: 0.057448  [30720/158947]
loss: 0.049751  [31040/158947]
loss: 0.055547  [31360/158947]
loss: 0.051715  [31680/158947]
loss: 0.048362  [32000/158947]
loss: 0.062507  [32320/158947]
loss: 0.056200  [32640/158947]
loss: 0.053514  [32960/158947]
loss: 0.049557  [33280/158947]
loss: 0.051823  [33600/158947]
loss: 0.050339  [33920/158947]
loss: 0.050952  [34240/158947]
loss: 0.050838  [34560/158947]
loss: 0.052503  [34880/158947]
loss: 0.053266  [35200/158947]
loss: 0.045871  [35520/158947]
loss: 0.055282  [35840/158947]
loss: 0.049986  [36160/158947]
loss: 0.051657  [36480/158947]
loss: 0.057307  [36800/158947]
loss: 0.049182  [37120/158947]
loss: 0.056745  [37440/158947]
loss: 0.045745  [37760/158947]
loss: 0.059434  [38080/158947]
loss: 0.062082  [38400/158947]
loss: 0.058596  [38720/158947]
loss: 0.057402  [39040/158947]
loss: 0.049445  [39360/158947]
loss: 0.049550  [39680/158947]
loss: 0.055465  [40000/158947]
loss: 0.053550  [40320/158947]
loss: 0.049370  [40640/158947]
loss: 0.056815  [40960/158947]
loss: 0.045622  [41280/158947]
loss: 0.050048  [41600/158947]
loss: 0.056028  [41920/158947]
loss: 0.052216  [42240/158947]
loss: 0.051736  [42560/158947]
loss: 0.051119  [42880/158947]
loss: 0.050491  [43200/158947]
loss: 0.059504  [43520/158947]
loss: 0.058697  [43840/158947]
loss: 0.057761  [44160/158947]
loss: 0.059301  [44480/158947]
loss: 0.049763  [44800/158947]
loss: 0.056806  [45120/158947]
loss: 0.055250  [45440/158947]
loss: 0.052873  [45760/158947]
loss: 0.056854  [46080/158947]
loss: 0.059236  [46400/158947]
loss: 0.057442  [46720/158947]
loss: 0.058831  [47040/158947]
loss: 0.053038  [47360/158947]
loss: 0.054403  [47680/158947]
loss: 0.053554  [48000/158947]
loss: 0.054139  [48320/158947]
loss: 0.061661  [48640/158947]
loss: 0.056373  [48960/158947]
loss: 0.049049  [49280/158947]
loss: 0.051637  [49600/158947]
loss: 0.051712  [49920/158947]
loss: 0.048830  [50240/158947]
loss: 0.050483  [50560/158947]
loss: 0.051159  [50880/158947]
loss: 0.049700  [51200/158947]
loss: 0.057603  [51520/158947]
loss: 0.053889  [51840/158947]
loss: 0.051358  [52160/158947]
loss: 0.052935  [52480/158947]
loss: 0.051259  [52800/158947]
loss: 0.051211  [53120/158947]
loss: 0.051405  [53440/158947]
loss: 0.061515  [53760/158947]
loss: 0.051481  [54080/158947]
loss: 0.055246  [54400/158947]
loss: 0.049019  [54720/158947]
loss: 0.053067  [55040/158947]
loss: 0.048101  [55360/158947]
loss: 0.048942  [55680/158947]
loss: 0.054494  [56000/158947]
loss: 0.052031  [56320/158947]
loss: 0.058260  [56640/158947]
loss: 0.058247  [56960/158947]
loss: 0.049097  [57280/158947]
loss: 0.057483  [57600/158947]
loss: 0.063137  [57920/158947]
loss: 0.066044  [58240/158947]
loss: 0.052486  [58560/158947]
loss: 0.061667  [58880/158947]
loss: 0.052185  [59200/158947]
loss: 0.046123  [59520/158947]
loss: 0.049420  [59840/158947]
loss: 0.051519  [60160/158947]
loss: 0.053782  [60480/158947]
loss: 0.058767  [60800/158947]
loss: 0.056908  [61120/158947]
loss: 0.051226  [61440/158947]
loss: 0.052581  [61760/158947]
loss: 0.046226  [62080/158947]
loss: 0.060204  [62400/158947]
loss: 0.055277  [62720/158947]
loss: 0.057216  [63040/158947]
loss: 0.057653  [63360/158947]
loss: 0.054532  [63680/158947]
loss: 0.060345  [64000/158947]
loss: 0.053188  [64320/158947]
loss: 0.047762  [64640/158947]
loss: 0.057649  [64960/158947]
loss: 0.056128  [65280/158947]
loss: 0.054930  [65600/158947]
loss: 0.049784  [65920/158947]
loss: 0.065903  [66240/158947]
loss: 0.054122  [66560/158947]
loss: 0.050708  [66880/158947]
loss: 0.046797  [67200/158947]
loss: 0.058515  [67520/158947]
loss: 0.051396  [67840/158947]
loss: 0.061083  [68160/158947]
loss: 0.058637  [68480/158947]
loss: 0.048658  [68800/158947]
loss: 0.053570  [69120/158947]
loss: 0.052670  [69440/158947]
loss: 0.057283  [69760/158947]
loss: 0.050256  [70080/158947]
loss: 0.061625  [70400/158947]
loss: 0.054569  [70720/158947]
loss: 0.054334  [71040/158947]
loss: 0.056169  [71360/158947]
loss: 0.051790  [71680/158947]
loss: 0.052970  [72000/158947]
loss: 0.055637  [72320/158947]
loss: 0.060069  [72640/158947]
loss: 0.054722  [72960/158947]
loss: 0.049466  [73280/158947]
loss: 0.054001  [73600/158947]
loss: 0.047860  [73920/158947]
loss: 0.051750  [74240/158947]
loss: 0.050829  [74560/158947]
loss: 0.044763  [74880/158947]
loss: 0.055046  [75200/158947]
loss: 0.064515  [75520/158947]
loss: 0.051128  [75840/158947]
loss: 0.058019  [76160/158947]
loss: 0.052486  [76480/158947]
loss: 0.051116  [76800/158947]
loss: 0.059430  [77120/158947]
loss: 0.051912  [77440/158947]
loss: 0.052623  [77760/158947]
loss: 0.049864  [78080/158947]
loss: 0.049035  [78400/158947]
loss: 0.050273  [78720/158947]
loss: 0.047516  [79040/158947]
loss: 0.054392  [79360/158947]
loss: 0.044548  [79680/158947]
loss: 0.050219  [80000/158947]
loss: 0.055173  [80320/158947]
loss: 0.058801  [80640/158947]
loss: 0.048097  [80960/158947]
loss: 0.055054  [81280/158947]
loss: 0.051004  [81600/158947]
loss: 0.057558  [81920/158947]
loss: 0.045745  [82240/158947]
loss: 0.049665  [82560/158947]
loss: 0.058490  [82880/158947]
loss: 0.052363  [83200/158947]
loss: 0.057130  [83520/158947]
loss: 0.049110  [83840/158947]
loss: 0.055051  [84160/158947]
loss: 0.053730  [84480/158947]
loss: 0.060065  [84800/158947]
loss: 0.053365  [85120/158947]
loss: 0.056737  [85440/158947]
loss: 0.056290  [85760/158947]
loss: 0.047727  [86080/158947]
loss: 0.056784  [86400/158947]
loss: 0.052164  [86720/158947]
loss: 0.062428  [87040/158947]
loss: 0.055228  [87360/158947]
loss: 0.052705  [87680/158947]
loss: 0.053528  [88000/158947]
loss: 0.060037  [88320/158947]
loss: 0.057253  [88640/158947]
loss: 0.051819  [88960/158947]
loss: 0.065165  [89280/158947]
loss: 0.050061  [89600/158947]
loss: 0.060501  [89920/158947]
loss: 0.050345  [90240/158947]
loss: 0.054478  [90560/158947]
loss: 0.046996  [90880/158947]
loss: 0.055315  [91200/158947]
loss: 0.055269  [91520/158947]
loss: 0.055452  [91840/158947]
loss: 0.059511  [92160/158947]
loss: 0.044736  [92480/158947]
loss: 0.051858  [92800/158947]
loss: 0.051731  [93120/158947]
loss: 0.053022  [93440/158947]
loss: 0.053575  [93760/158947]
